USERID,CHECKTIME,CHECKTYPE,VERIFYCODE,SENSORID,WorkCode,sn,UserExtFmt
123,27/3/2013 8:05:06 AM,I,1,1,0,,
123,29/3/2013 12:49:56 PM,I,1,1,0,,
123,30/3/2013 7:17:08 AM,I,1,1,0,,
123,1/4/2013 7:57:02 AM,I,1,1,0,,
123,2/4/2013 7:31:39 AM,I,1,1,0,,
123,3/4/2013 7:44:55 AM,I,1,1,0,,
123,6/4/2013 7:29:26 AM,I,1,1,0,,
123,8/4/2013 7:45:37 AM,I,1,1,0,,
123,9/4/2013 7:41:04 AM,I,1,1,0,,
123,12/4/2013 12:32:46 PM,I,1,1,0,,
123,13/4/2013 7:49:13 AM,I,1,1,0,,
123,15/4/2013 7:39:37 AM,I,1,1,0,,
123,16/4/2013 7:50:24 AM,I,1,1,0,,
123,17/4/2013 7:40:42 AM,I,1,1,0,,
123,22/4/2013 7:42:45 AM,I,1,1,0,,
123,24/4/2013 7:40:45 AM,I,1,1,0,,
123,25/4/2013 1:09:04 PM,I,1,1,0,,
123,2/5/2013 7:51:19 AM,I,1,1,0,,
123,4/5/2013 7:48:18 AM,I,1,1,0,,
123,6/5/2013 7:39:42 AM,I,1,1,0,,
123,7/5/2013 7:48:21 AM,I,1,1,0,,
123,8/5/2013 7:31:49 AM,I,1,1,0,,
123,9/5/2013 1:00:00 PM,I,0,,0,,
123,11/5/2013 7:35:00 AM,I,0,,0,,
123,13/5/2013 7:44:32 AM,I,1,1,0,,
123,14/5/2013 7:41:06 AM,I,1,1,0,,
123,15/5/2013 7:41:09 AM,I,1,1,0,,
123,16/5/2013 12:13:28 PM,I,1,1,0,,
123,18/5/2013 7:35:00 AM,I,0,,0,,
123,20/5/2013 7:39:31 AM,I,1,1,0,,
123,21/5/2013 7:51:50 AM,I,1,1,0,,
123,22/5/2013 7:48:11 AM,I,1,1,0,,
123,24/5/2013 1:00:00 PM,I,0,,0,,
123,25/5/2013 9:52:37 AM,I,1,1,0,,
123,27/5/2013 7:48:37 AM,I,1,1,0,,
123,31/5/2013 7:31:55 AM,I,1,1,0,,
123,1/6/2013,I,0,,0,,
123,1/6/2013 7:30:00 AM,I,0,,0,,
123,3/6/2013 7:30:00 AM,I,0,,0,,
123,4/6/2013 7:30:00 AM,I,0,,0,,
123,5/6/2013 7:24:27 AM,I,1,1,0,,
123,8/6/2013 7:30:00 AM,I,0,,0,,
123,10/6/2013 7:30:00 AM,I,0,,0,,
123,11/6/2013 7:30:00 AM,I,0,,0,,
123,13/6/2013 7:30:00 AM,I,0,,0,,
123,15/6/2013 7:30:00 AM,I,0,,0,,
123,17/6/2013 7:30:00 AM,I,0,,0,,
123,18/6/2013 7:36:59 AM,I,1,1,0,,
123,19/6/2013 7:30:00 AM,I,0,,0,,
123,22/6/2013 7:30:00 AM,I,0,,0,,
123,24/6/2013 7:30:00 AM,I,0,,0,,
123,25/6/2013 7:30:00 AM,I,0,,0,,
123,26/6/2013 7:30:00 AM,I,0,,0,,
123,27/6/2013 7:30:00 AM,I,0,,0,,
123,28/6/2013 7:30:00 AM,I,0,,0,,
123,29/6/2013 7:30:00 AM,I,0,,0,,
123,1/7/2013 7:30:00 AM,I,0,,0,,
123,2/7/2013 7:30:00 AM,I,0,,0,,
123,3/7/2013 7:30:00 AM,I,0,,0,,
123,4/7/2013 7:52:19 AM,I,1,1,0,,
123,5/7/2013 7:30:00 AM,I,0,,0,,
123,6/7/2013 7:30:00 AM,I,0,,0,,
123,8/7/2013 7:30:00 AM,I,0,,0,,
123,9/7/2013 7:58:42 AM,I,1,1,0,,
123,10/7/2013 7:30:00 AM,I,0,,0,,
123,11/7/2013 7:30:00 AM,I,0,,0,,
123,12/7/2013 7:30:00 AM,I,0,,0,,
123,13/7/2013 7:30:00 AM,I,0,,0,,
123,15/7/2013 7:30:00 AM,I,0,,0,,
123,16/7/2013 7:47:03 AM,I,1,1,0,,
123,17/7/2013 7:30:00 AM,I,0,,0,,
123,18/7/2013 7:30:00 AM,I,0,,0,,
123,19/7/2013 7:30:00 AM,I,0,,0,,
123,20/7/2013 7:30:00 AM,I,0,,0,,
123,22/7/2013 7:30:00 AM,I,0,,0,,
123,23/7/2013 7:39:56 AM,I,1,1,0,,
123,24/7/2013 7:30:00 AM,I,0,,0,,
123,25/7/2013 7:30:00 AM,I,0,,0,,
123,26/7/2013 7:30:00 AM,I,0,,0,,
123,27/7/2013 7:30:00 AM,I,0,,0,,
123,29/7/2013 7:30:00 AM,I,0,,0,,
123,30/7/2013 7:55:42 AM,I,1,1,0,,
123,31/7/2013 7:30:00 AM,I,0,,0,,
123,1/8/2013 7:30:00 AM,I,0,,0,,
123,2/8/2013 7:30:00 AM,I,0,,0,,
123,3/8/2013 7:30:00 AM,I,0,,0,,
123,5/8/2013 7:30:00 AM,I,0,,0,,
123,6/8/2013 8:03:32 AM,I,1,1,0,,
123,7/8/2013 7:30:00 AM,I,0,,0,,
123,9/8/2013 7:30:00 AM,I,0,,0,,
123,10/8/2013 7:45:58 AM,I,1,1,0,,
123,12/8/2013 1:00:00 PM,I,0,,0,,
123,13/8/2013 7:46:30 AM,I,1,1,0,,
123,14/8/2013 7:30:00 AM,I,0,,0,,
123,15/8/2013 7:30:00 AM,I,0,,0,,
123,16/8/2013 7:30:00 AM,I,0,,0,,
123,17/8/2013 7:51:37 AM,I,1,1,0,,
123,19/8/2013 1:00:00 PM,I,0,,0,,
123,20/8/2013 7:36:27 AM,I,1,1,0,,
123,21/8/2013 7:30:00 AM,I,0,,0,,
123,22/8/2013 7:30:00 AM,I,0,,0,,
123,23/8/2013 7:52:43 AM,I,1,1,0,,
123,24/8/2013 7:48:24 AM,I,1,1,0,,
123,26/8/2013 7:30:00 AM,I,0,,0,,
123,27/8/2013 7:30:00 AM,I,0,,0,,
123,28/8/2013 7:30:00 AM,I,0,,0,,
123,29/8/2013 7:30:00 AM,I,0,,0,,
123,30/8/2013 7:53:21 AM,I,1,1,0,,
123,31/8/2013 7:30:33 AM,I,1,1,0,,
123,3/9/2013 7:53:20 AM,I,1,1,0,,
123,4/9/2013 7:30:00 AM,I,0,,0,,
123,5/9/2013 7:30:00 AM,I,0,,0,,
123,6/9/2013 7:43:07 AM,I,1,1,0,,
123,7/9/2013 7:36:41 AM,I,1,1,0,,
123,9/9/2013 7:30:00 AM,I,0,,0,,
123,10/9/2013 7:38:54 AM,I,1,1,0,,
123,11/9/2013 7:30:00 AM,I,0,,0,,
123,12/9/2013 7:30:00 AM,I,0,,0,,
123,13/9/2013 1:04:34 PM,I,1,1,0,,
123,14/9/2013 7:39:47 AM,I,1,1,0,,
123,16/9/2013 7:30:00 AM,I,0,,0,,
123,17/9/2013 7:41:04 AM,I,1,1,0,,
123,18/9/2013 1:00:00 PM,I,0,,0,,
123,19/9/2013 7:30:00 AM,I,0,,0,,
123,20/9/2013 1:07:26 PM,I,1,1,0,,
123,21/9/2013 7:42:43 AM,I,1,1,0,,
123,23/9/2013 7:30:00 AM,I,0,,0,,
123,24/9/2013 7:43:53 AM,I,1,1,0,,
123,25/9/2013 1:00:00 PM,I,0,,0,,
123,26/9/2013 7:30:00 AM,I,0,,0,,
123,27/9/2013 1:11:44 PM,I,1,1,0,,
123,28/9/2013 7:36:47 AM,I,1,1,0,,
123,30/9/2013 7:30:00 AM,I,0,,0,,
123,1/10/2013 7:54:20 AM,I,1,1,0,,
123,2/10/2013 7:30:00 AM,I,0,,0,,
123,3/10/2013 1:00:00 PM,I,0,,0,,
123,4/10/2013 1:00:00 PM,I,0,,0,,
123,5/10/2013 7:35:33 AM,I,1,1,0,,
123,8/10/2013 7:50:36 AM,I,1,1,0,,
123,11/10/2013 7:45:20 AM,I,1,1,0,,
123,12/10/2013 7:46:44 AM,I,1,1,0,,
123,15/10/2013 7:43:25 AM,I,1,1,0,,
123,19/10/2013 7:52:45 AM,I,1,1,0,,
123,26/10/2013 7:43:06 AM,I,1,1,0,,
123,29/10/2013 7:42:11 AM,I,1,1,0,,
123,1/11/2013 1:00:00 PM,I,0,,0,,
123,2/11/2013 7:42:53 AM,I,1,1,0,,
123,4/11/2013 7:30:00 AM,I,0,,0,,
123,5/11/2013 7:30:00 AM,I,0,,0,,
123,6/11/2013 7:30:00 AM,I,0,,0,,
123,7/11/2013 7:30:00 AM,I,0,,0,,
123,8/11/2013 12:58:01 PM,I,1,1,0,,
123,9/11/2013 7:49:35 AM,I,1,1,0,,
123,11/11/2013 7:30:00 AM,I,0,,0,,
123,12/11/2013 7:30:00 AM,I,0,,0,,
123,13/11/2013 7:30:00 AM,I,0,,0,,
123,14/11/2013 7:38:10 AM,I,1,1,0,,
123,15/11/2013 7:39:37 AM,I,1,1,0,,
123,16/11/2013 7:32:56 AM,I,1,1,0,,
123,18/11/2013 7:30:00 AM,I,0,,0,,
123,19/11/2013 7:30:00 AM,I,0,,0,,
123,20/11/2013 7:30:00 AM,I,0,,0,,
123,21/11/2013 7:43:05 AM,I,1,1,0,,
123,22/11/2013 1:00:00 PM,I,0,,0,,
123,23/11/2013 7:27:10 AM,I,1,1,0,,
123,25/11/2013 7:30:00 AM,I,0,,0,,
123,26/11/2013 7:30:00 AM,I,0,,0,,
123,27/11/2013 7:30:00 AM,I,0,,0,,
123,28/11/2013 7:50:54 AM,I,1,1,0,,
123,29/11/2013 1:08:02 PM,I,1,1,0,,
123,30/11/2013 1:00:00 PM,I,0,,0,,
123,17/12/2013 7:00:00 AM,I,0,,0,,
123,18/12/2013 7:00:00 AM,I,0,,0,,
123,19/12/2013 7:00:00 AM,I,0,,0,,
123,20/12/2013 7:00:00 AM,I,0,,0,,
123,21/12/2013 7:00:00 AM,I,0,,0,,
123,21/12/2013 7:53:43 AM,I,1,1,0,,
123,23/12/2013 7:00:00 AM,I,0,,0,,
123,24/12/2013 7:00:00 AM,I,0,,0,,
123,25/12/2013 7:00:00 AM,I,0,,0,,
123,26/12/2013 7:43:49 AM,I,1,1,0,,
123,27/12/2013 7:00:00 AM,I,0,,0,,
123,28/12/2013 7:00:00 AM,I,0,,0,,
123,31/12/2013 1:00:00 PM,I,0,,0,,
123,2/1/2014 7:00:00 AM,I,0,,0,,
123,3/1/2014 7:00:00 AM,I,0,,0,,
123,4/1/2014 7:48:38 AM,I,1,1,0,,
123,9/1/2014 7:38:55 AM,I,1,1,0,,
123,10/1/2014 7:59:38 AM,I,1,1,0,,
123,11/1/2014 7:38:52 AM,I,1,1,0,,
123,16/1/2014 7:56:08 AM,I,1,1,0,,
123,17/1/2014 7:43:06 AM,I,1,1,0,,
123,18/1/2014 8:05:36 AM,I,1,1,0,,
123,23/1/2014 7:56:38 AM,I,1,1,0,,
123,24/1/2014 7:46:26 AM,I,1,1,0,,
123,25/1/2014 7:57:47 AM,I,1,1,0,,
123,27/1/2014 7:48:49 AM,I,1,1,0,,
123,8/2/2014 7:00:00 AM,I,0,,0,,0
123,10/2/2014 7:00:00 AM,I,0,,0,,0
123,11/2/2014 7:00:00 AM,I,0,,0,,0
123,12/2/2014 7:00:00 AM,I,0,,0,,0
123,13/2/2014 7:50:52 AM,I,1,1,0,,0
123,14/2/2014 7:44:23 AM,I,1,1,0,,0
123,15/2/2014 7:58:45 AM,I,1,1,0,,0
123,17/2/2014 7:00:00 AM,I,0,,0,,0
123,18/2/2014 7:00:00 AM,I,0,,0,,0
123,19/2/2014 7:00:00 AM,I,0,,0,,0
123,20/2/2014 7:00:00 AM,I,0,,0,,0
123,21/2/2014 7:43:45 AM,I,1,1,0,,0
123,22/2/2014 7:42:45 AM,I,1,1,0,,0
123,24/2/2014 7:00:00 AM,I,0,,0,,0
123,25/2/2014 7:00:00 AM,I,0,,0,,0
123,26/2/2014 1:00:00 PM,I,0,,0,,0
123,27/2/2014 10:55:57 AM,I,1,1,0,,0
123,28/2/2014 7:39:45 AM,I,1,1,0,,0
123,1/3/2014 8:03:03 AM,I,1,1,0,,0
123,3/3/2014 7:00:00 AM,I,0,,0,,0
123,4/3/2014 7:43:19 AM,I,1,1,0,,0
123,5/3/2014 7:00:00 AM,I,0,,0,,0
123,6/3/2014 9:43:30 AM,I,1,1,0,,0
123,8/3/2014 7:38:50 AM,I,1,1,0,,0
123,13/3/2014 10:19:11 AM,I,1,1,0,,0
123,14/3/2014 7:42:28 AM,I,1,1,0,,0
123,15/3/2014 7:57:31 AM,I,1,1,0,,0
123,15/3/2014 7:57:36 AM,I,1,1,0,,0
123,20/3/2014 7:51:03 AM,I,1,1,0,,0
123,29/3/2014 7:49:49 AM,I,1,1,0,,0
123,3/4/2014 7:00:00 AM,O,0,,0,,0
123,3/4/2014 9:54:19 AM,I,1,1,0,,0
123,4/4/2014 7:00:00 AM,I,0,,0,,0
123,5/4/2014 7:00:00 AM,I,0,,0,,0
123,7/4/2014 7:00:00 AM,I,0,,0,,0
123,8/4/2014 7:00:00 AM,I,0,,0,,0
123,12/4/2014 7:43:53 AM,I,1,1,0,,0
123,26/4/2014 7:54:27 AM,I,1,1,0,,0
123,7/6/2014 7:46:33 AM,I,1,1,0,,0
123,14/6/2014 7:53:03 AM,I,1,1,0,,0
123,21/6/2014 7:51:14 AM,I,1,1,0,,0
123,28/6/2014 7:51:30 AM,I,1,1,0,,0
123,5/7/2014 8:15:57 AM,I,1,1,0,,0
124,7/10/2010 7:45:28 AM,I,1,1,0,,
124,8/10/2010 1:12:38 PM,I,2,1,0,,
124,9/10/2010 8:08:39 AM,I,2,1,0,,
124,14/10/2010 8:32:59 AM,I,2,1,0,,
124,15/10/2010 8:40:46 AM,I,2,1,0,,
124,20/10/2010 9:40:44 AM,I,2,1,0,,
124,21/10/2010 10:09:42 AM,I,2,1,0,,
124,5/11/2010 8:54:03 AM,I,2,1,0,,
124,6/11/2010 8:13:53 AM,I,2,1,0,,
124,9/11/2010 11:26:02 AM,I,2,1,0,,
124,16/3/2011 7:59:22 AM,I,2,1,0,,
124,26/3/2011 7:53:43 AM,I,2,1,0,,
124,28/3/2011 7:24:08 AM,I,2,1,0,,
124,4/5/2011 6:58:40 AM,I,2,1,0,,
124,5/5/2011 7:38:28 AM,I,2,1,0,,
124,6/5/2011 10:25:50 AM,I,2,1,0,,
124,7/5/2011 9:52:01 AM,I,2,1,0,,
124,9/5/2011 8:12:27 AM,I,2,1,0,,
124,10/5/2011 9:24:56 AM,I,2,1,0,,
124,11/5/2011 8:30:58 AM,I,2,1,0,,
124,12/5/2011 8:44:05 AM,I,2,1,0,,
124,13/5/2011 8:20:53 AM,I,2,1,0,,
124,14/5/2011 9:54:58 AM,I,2,1,0,,
124,17/5/2011 7:59:33 AM,I,2,1,0,,
124,18/5/2011 10:45:39 AM,I,2,1,0,,
124,18/5/2011 1:20:55 PM,I,2,1,0,,
124,18/5/2011 1:23:10 PM,I,2,1,0,,
124,20/5/2011 9:44:01 AM,I,2,1,0,,
124,21/5/2011 10:00:46 AM,I,2,1,0,,
124,23/5/2011 10:55:15 AM,I,2,1,0,,
124,26/5/2011 10:00:30 AM,I,2,1,0,,
124,27/5/2011 8:25:27 AM,I,2,1,0,,
124,30/5/2011 8:58:05 AM,I,2,1,0,,
124,31/5/2011 10:03:55 AM,I,2,1,0,,
124,1/6/2011 7:33:48 AM,I,2,1,0,,
124,4/6/2011 8:13:39 AM,I,2,1,0,,
124,7/6/2011 7:27:16 AM,I,2,1,0,,
124,7/6/2011 11:29:37 AM,I,1,1,0,,
124,7/6/2011 11:29:41 AM,I,1,1,0,,
124,8/6/2011 6:44:53 AM,I,1,1,0,,
124,9/6/2011 7:01:50 AM,I,1,1,0,,
124,10/6/2011 7:04:51 AM,I,1,1,0,,
124,11/6/2011 7:22:36 AM,I,1,1,0,,
124,13/6/2011 9:49:00 AM,I,1,1,0,,
124,14/6/2011 6:19:40 AM,I,1,1,0,,
124,16/6/2011 2:50:43 PM,I,1,1,0,,
124,18/6/2011 8:31:41 AM,I,1,1,0,,
124,20/6/2011 10:06:12 AM,I,1,1,0,,
124,21/6/2011 7:22:03 AM,I,1,1,0,,
124,22/6/2011 7:12:55 AM,I,1,1,0,,
124,27/6/2011 9:48:21 AM,I,1,1,0,,
124,28/6/2011 8:57:14 AM,I,1,1,0,,
124,29/6/2011 9:02:52 AM,I,1,1,0,,
124,30/6/2011 9:02:44 AM,I,1,1,0,,
124,1/7/2011 9:10:27 AM,I,1,1,0,,
124,2/7/2011 8:52:53 AM,I,1,1,0,,
124,4/7/2011 6:49:34 AM,I,1,1,0,,
124,5/7/2011 12:16:54 PM,I,1,1,0,,
124,7/7/2011 3:37:23 PM,I,1,1,0,,
124,8/7/2011 9:19:17 AM,I,1,1,0,,
124,12/7/2011 11:12:03 AM,I,1,1,0,,
124,13/7/2011 9:07:14 AM,I,1,1,0,,
124,14/7/2011 9:43:08 AM,I,1,1,0,,
124,18/7/2011 9:32:11 AM,I,1,1,0,,
124,19/7/2011 8:59:19 AM,I,1,1,0,,
124,21/7/2011 8:33:57 AM,I,1,1,0,,
124,22/7/2011 10:12:11 AM,I,1,1,0,,
124,23/7/2011 9:13:00 AM,I,1,1,0,,
124,25/7/2011 9:36:40 AM,I,1,1,0,,
124,26/7/2011 9:21:12 AM,I,1,1,0,,
124,27/7/2011 6:26:04 AM,I,1,1,0,,
124,28/7/2011 9:54:12 AM,I,1,1,0,,
124,29/7/2011 7:35:13 AM,I,1,1,0,,
124,30/7/2011 9:35:14 AM,I,1,1,0,,
124,4/8/2011 7:24:35 AM,I,1,1,0,,
124,5/8/2011 8:55:39 AM,I,1,1,0,,
124,9/8/2011 6:52:51 AM,I,1,1,0,,
124,10/8/2011 7:32:09 AM,I,1,1,0,,
124,11/8/2011 7:04:06 AM,I,1,1,0,,
124,12/8/2011 8:16:39 AM,I,1,1,0,,
124,15/8/2011 9:34:15 AM,I,1,1,0,,
124,16/8/2011 9:45:56 AM,I,1,1,0,,
124,17/8/2011 1:38:49 PM,I,1,1,0,,
124,18/8/2011 1:37:55 PM,I,1,1,0,,
124,19/8/2011 8:08:12 AM,I,1,1,0,,
124,22/8/2011 9:00:49 AM,I,1,1,0,,
124,23/8/2011 9:45:51 AM,I,1,1,0,,
124,24/8/2011 9:02:19 AM,I,1,1,0,,
124,25/8/2011 9:42:10 AM,I,1,1,0,,
124,26/8/2011 9:43:42 AM,I,1,1,0,,
124,27/8/2011 7:16:09 AM,I,1,1,0,,
124,30/8/2011 9:29:35 AM,I,1,1,0,,
124,31/8/2011 8:48:09 AM,I,1,1,0,,
124,1/9/2011 8:07:55 AM,I,1,1,0,,
124,6/9/2011 8:57:51 AM,I,1,1,0,,
124,7/9/2011 9:56:39 AM,I,1,1,0,,
124,10/9/2011 2:54:59 PM,I,1,1,0,,
124,12/9/2011 8:56:43 AM,I,1,1,0,,
124,13/9/2011 9:36:11 AM,I,1,1,0,,
124,14/9/2011 10:37:45 AM,I,1,1,0,,
124,15/9/2011 9:15:41 AM,I,1,1,0,,
124,16/9/2011 9:00:58 AM,I,1,1,0,,
124,20/9/2011 9:54:03 AM,I,1,1,0,,
124,22/9/2011 10:10:44 AM,I,1,1,0,,
124,23/9/2011 9:09:43 AM,I,1,1,0,,
124,24/9/2011 8:16:27 AM,I,1,1,0,,
124,26/9/2011 8:04:49 AM,I,1,1,0,,
124,27/9/2011 7:54:51 AM,I,1,1,0,,
124,28/9/2011 8:05:37 AM,I,1,1,0,,
124,29/9/2011 7:35:35 AM,I,1,1,0,,
124,30/9/2011 7:26:47 AM,I,1,1,0,,
124,1/10/2011 8:58:08 AM,I,1,1,0,,
124,3/10/2011 9:11:13 AM,I,1,1,0,,
124,4/10/2011 8:56:56 AM,I,1,1,0,,
124,5/10/2011 9:15:12 AM,I,1,1,0,,
124,6/10/2011 7:07:38 AM,I,1,1,0,,
124,7/10/2011 9:26:34 AM,I,1,1,0,,
124,8/10/2011 3:21:01 PM,I,1,1,0,,
124,10/10/2011 10:04:11 AM,I,1,1,0,,
124,11/10/2011 9:42:58 AM,I,1,1,0,,
124,12/10/2011 8:14:57 AM,I,1,1,0,,
124,13/10/2011 7:56:24 AM,I,1,1,0,,
124,15/10/2011 7:51:53 AM,I,1,1,0,,
124,15/10/2011 7:51:59 AM,I,1,1,0,,
124,17/10/2011 8:26:40 AM,I,1,1,0,,
124,20/10/2011 9:29:00 AM,I,1,1,0,,
124,24/10/2011 8:49:50 AM,I,1,1,0,,
124,26/10/2011 10:14:27 AM,I,1,1,0,,
124,31/10/2011 9:41:28 AM,I,1,1,0,,
124,1/11/2011 7:40:57 AM,I,1,1,0,,
124,3/11/2011 2:42:33 PM,I,1,1,0,,
124,4/11/2011 4:36:39 PM,I,1,1,0,,
124,8/11/2011 2:51:07 PM,I,1,1,0,,
124,10/11/2011 9:56:30 AM,I,1,1,0,,
124,14/11/2011 8:15:05 AM,I,1,1,0,,
124,15/11/2011 11:28:34 AM,I,1,1,0,,
124,16/11/2011 12:11:24 PM,I,1,1,0,,
124,17/11/2011 7:54:18 AM,I,1,1,0,,
124,18/11/2011 10:13:50 AM,I,1,1,0,,
124,19/11/2011 8:44:01 AM,I,1,1,0,,
124,21/11/2011 8:27:16 AM,I,1,1,0,,
124,24/11/2011 11:13:00 AM,I,1,1,0,,
124,26/11/2011 9:10:58 AM,I,1,1,0,,
124,28/11/2011 7:46:21 AM,I,1,1,0,,
124,29/11/2011 7:52:14 AM,I,1,1,0,,
124,1/12/2011 11:29:09 AM,I,1,1,0,,
124,2/12/2011 8:44:25 AM,I,1,1,0,,
124,5/12/2011 8:32:14 AM,I,1,1,0,,
124,5/12/2011 8:58:45 AM,I,1,1,0,,
124,7/12/2011 1:24:58 PM,I,1,1,0,,
124,8/12/2011 10:07:21 AM,I,1,1,0,,
124,9/12/2011 8:24:55 AM,I,1,1,0,,
124,12/12/2011 8:20:51 AM,I,1,1,0,,
124,13/12/2011 9:34:28 AM,I,1,1,0,,
124,15/12/2011 10:32:29 AM,I,1,1,0,,
124,16/12/2011 8:42:34 AM,I,1,1,0,,
124,17/12/2011 10:49:36 AM,I,1,1,0,,
124,19/12/2011 12:52:13 PM,I,1,1,0,,
124,20/12/2011 10:26:17 AM,I,1,1,0,,
124,21/12/2011 12:09:25 PM,I,1,1,0,,
124,22/12/2011 1:24:38 PM,I,1,1,0,,
124,23/12/2011 8:33:07 AM,I,1,1,0,,
124,24/12/2011 9:15:58 AM,I,1,1,0,,
124,26/12/2011 8:28:54 AM,I,1,1,0,,
124,27/12/2011 9:09:28 AM,I,1,1,0,,
124,28/12/2011 8:40:01 AM,I,1,1,0,,
124,31/12/2011 11:30:59 AM,I,1,1,0,,
124,4/1/2012 9:55:21 AM,I,1,1,0,,
124,5/1/2012 9:30:41 AM,I,1,1,0,,
124,6/1/2012 1:42:24 PM,I,1,1,0,,
124,7/1/2012 9:10:40 AM,I,1,1,0,,
124,9/1/2012 9:35:12 AM,I,1,1,0,,
124,11/1/2012 9:00:43 AM,I,1,1,0,,
124,12/1/2012 8:35:40 AM,I,1,1,0,,
124,13/1/2012 9:38:51 AM,I,1,1,0,,
124,18/1/2012 11:09:22 AM,I,1,1,0,,
124,19/1/2012 10:14:31 AM,I,1,1,0,,
124,30/1/2012 7:47:52 AM,I,1,1,0,,
124,31/1/2012 9:02:25 AM,I,1,1,0,,
124,1/2/2012 2:58:08 PM,I,1,1,0,,
124,2/2/2012 10:01:43 AM,I,1,1,0,,
124,3/2/2012 9:45:07 AM,I,1,1,0,,
124,6/2/2012 11:42:48 AM,I,1,1,0,,
124,7/2/2012 8:09:26 AM,I,1,1,0,,
124,8/2/2012 8:40:31 AM,I,1,1,0,,
124,9/2/2012 10:11:44 AM,I,1,1,0,,
124,9/2/2012 10:15:58 AM,I,1,1,0,,
124,10/2/2012 4:33:36 PM,I,1,1,0,,
124,11/2/2012 9:41:07 AM,I,1,1,0,,
124,13/2/2012 9:20:43 AM,I,1,1,0,,
124,14/2/2012 7:46:53 AM,I,1,1,0,,
124,15/2/2012 8:52:16 AM,I,1,1,0,,
124,16/2/2012 7:59:40 AM,I,1,1,0,,
124,17/2/2012 2:04:55 PM,I,1,1,0,,
124,18/2/2012 9:16:01 AM,I,1,1,0,,
124,20/2/2012 8:41:29 AM,I,1,1,0,,
124,21/2/2012 7:59:15 AM,I,1,1,0,,
124,22/2/2012 9:19:39 AM,I,1,1,0,,
124,23/2/2012 9:41:21 AM,I,1,1,0,,
124,24/2/2012 9:43:04 AM,I,1,1,0,,
124,25/2/2012 9:33:17 AM,I,1,1,0,,
124,27/2/2012 8:52:16 AM,I,1,1,0,,
124,28/2/2012 8:42:00 AM,I,1,1,0,,
124,29/2/2012 8:21:01 AM,I,1,1,0,,
124,1/3/2012 8:17:14 AM,I,1,1,0,,
124,2/3/2012 7:25:14 AM,I,1,1,0,,
124,3/3/2012 7:33:50 AM,I,1,1,0,,
124,5/3/2012 7:47:01 AM,I,1,1,0,,
124,6/3/2012 7:36:08 AM,I,1,1,0,,
124,7/3/2012 7:42:32 AM,I,1,1,0,,
124,8/3/2012 7:35:53 AM,I,1,1,0,,
124,9/3/2012 7:41:20 AM,I,1,1,0,,
124,10/3/2012 7:49:02 AM,I,1,1,0,,
124,12/3/2012 7:44:31 AM,I,1,1,0,,
124,13/3/2012 7:24:16 AM,I,1,1,0,,
124,14/3/2012 7:41:40 AM,I,1,1,0,,
124,15/3/2012 8:21:23 AM,I,1,1,0,,
124,16/3/2012 7:37:08 AM,I,1,1,0,,
124,17/3/2012 8:03:30 AM,I,1,1,0,,
124,19/3/2012 7:46:04 AM,I,1,1,0,,
124,20/3/2012 7:52:40 AM,I,1,1,0,,
124,21/3/2012 7:56:02 AM,I,1,1,0,,
124,22/3/2012 8:02:58 AM,I,1,1,0,,
124,23/3/2012 7:53:10 AM,I,1,1,0,,
124,24/3/2012 7:59:05 AM,I,1,1,0,,
124,26/3/2012 7:47:25 AM,I,1,1,0,,
124,27/3/2012 7:56:10 AM,I,1,1,0,,
124,28/3/2012 7:46:23 AM,I,1,1,0,,
124,29/3/2012 7:46:16 AM,I,1,1,0,,
124,29/3/2012 7:46:31 AM,I,1,1,0,,
124,30/3/2012 7:54:53 AM,I,1,1,0,,
124,2/4/2012 8:00:45 AM,I,1,1,0,,
124,3/4/2012 8:04:37 AM,I,1,1,0,,
124,4/4/2012 7:53:58 AM,I,1,1,0,,
124,5/4/2012 7:46:12 AM,I,1,1,0,,
124,6/4/2012 8:03:48 AM,I,1,1,0,,
124,7/4/2012 7:44:31 AM,I,1,1,0,,
124,9/4/2012 7:52:57 AM,I,1,1,0,,
124,10/4/2012 7:51:15 AM,I,1,1,0,,
124,11/4/2012 8:00:47 AM,I,2,1,0,,
124,12/4/2012 8:01:05 AM,I,1,1,0,,
124,13/4/2012 7:56:58 AM,I,1,1,0,,
124,14/4/2012 7:58:45 AM,I,1,1,0,,
124,16/4/2012 8:12:47 AM,I,1,1,0,,
124,20/4/2012 8:32:31 AM,I,1,1,0,,
124,21/4/2012 8:10:20 AM,I,1,1,0,,
124,23/4/2012 8:13:35 AM,I,1,1,0,,
124,2/5/2012 7:40:43 AM,I,1,1,0,,
124,3/5/2012 8:00:05 AM,I,1,1,0,,
124,4/5/2012 8:00:22 AM,I,1,1,0,,
124,5/5/2012 7:58:54 AM,I,1,1,0,,
124,7/5/2012 8:06:53 AM,I,1,1,0,,
124,8/5/2012 8:07:13 AM,I,1,1,0,,
124,9/5/2012 7:16:36 AM,I,1,1,0,,
124,10/5/2012 7:44:29 AM,I,1,1,0,,
124,14/5/2012 7:53:18 AM,I,1,1,0,,
124,15/5/2012 7:52:07 AM,I,1,1,0,,
124,16/5/2012 7:49:22 AM,I,1,1,0,,
124,17/5/2012 7:58:41 AM,I,1,1,0,,
124,21/5/2012 7:46:42 AM,I,1,1,0,,
124,22/5/2012 7:13:13 AM,I,1,1,0,,
